CustomerId,FirstName,LastName,Company,Address,City,State,Country,PostalCode,Phone,Fax,Email,SupportRepId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,TrackId,UnitPrice,Quantity
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-03-03 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,13.86,1749,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-03-03 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,13.86,1758,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-03-03 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,13.86,1767,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-03-03 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,13.86,1776,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-03-03 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,13.86,1785,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-03-03 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,13.86,1794,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,3476,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,3482,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,3488,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,3494,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,3500,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,3,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,9,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,15,0.99,1
13,Fernanda,Ramos,NULL,"Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,"+55 (61) 3363-5547","+55 (61) 3363-7855",fernadaramos4@uol.com.br,4,"2012-11-01 00:00:00","Qe 7 Bloco G",Brasília,DF,Brazil,71020-677,8.91,21,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,42,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,48,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,54,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,60,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,66,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,72,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,78,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,84,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",8.91,90,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2010-08-13 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",1.98,904,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2010-08-13 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",1.98,905,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2010-11-15 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",3.96,1607,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2010-11-15 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",3.96,1609,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2010-11-15 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",3.96,1611,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2010-11-15 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",3.96,1613,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2011-02-17 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",5.94,2313,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2011-02-17 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",5.94,2317,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2011-02-17 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",5.94,2321,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2011-02-17 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",5.94,2325,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2011-02-17 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",5.94,2329,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2011-02-17 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",5.94,2333,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2011-10-08 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",0.99,648,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-03-31 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",1.98,1093,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-03-31 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",1.98,1095,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1422,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1431,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1440,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1449,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1458,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1467,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1476,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1485,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1494,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1503,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1512,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1521,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1530,0.99,1
14,Mark,Philips,Telus,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca,5,"2013-05-11 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",13.86,1539,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-06-05 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",1.98,1162,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-06-05 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",1.98,1164,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1491,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1500,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1509,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1518,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1527,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1536,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1545,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1554,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1563,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1572,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1581,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1590,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1599,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2009-07-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",13.86,1608,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3290,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3296,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3302,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3308,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3314,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3320,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3326,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3332,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2010-03-16 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",9.91,3338,1.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2011-10-21 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",1.98,649,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2011-10-21 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",1.98,650,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-01-23 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",3.96,1352,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-01-23 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",3.96,1354,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-01-23 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",3.96,1356,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-01-23 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",3.96,1358,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-04-26 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",5.94,2058,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-04-26 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",5.94,2062,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-04-26 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",5.94,2066,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-04-26 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",5.94,2070,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-04-26 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",5.94,2074,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-04-26 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",5.94,2078,0.99,1
15,Jennifer,Peterson,"Rogers Canada","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8","+1 (604) 688-2255","+1 (604) 688-8756",jenniferp@rogers.ca,3,"2012-12-15 00:00:00","700 W Pender Street",Vancouver,BC,Canada,"V6C 1G8",0.99,393,0.99,1
16,Frank,Harris,"Google Inc.","1600 Amphitheatre Parkway","Mountain View",CA,USA,94043-1351,"+1 (650) 253-0000","+1 (650) 253-0000",fharris@google.com,4,"2009-02-19 00:00:00","1600 Amphitheatre Parkway","Mountain View",CA,USA,94043-1351,0.99,462,0.99,1
16,Frank,Harris,"Google Inc.","1600 Amphitheatre Parkway","Mountain View",CA,USA,94043-1351,"+1 (650) 253-0000","+1 (650) 253-0000",fharris@google.com,4,"2010-08-13 00:00:00","1600 Amphitheatre Parkway","Mountain View",CA,USA,94043-1351,1.98,907,0.99,1
16,Frank,Harris,"Google Inc.","1600 Amphitheatre Parkway","Mountain View",CA,USA,94043-1351,"+1 (650) 253-0000","+1 (650) 253-0000",fharris@google.com,4,"2010-08-13 00:00:00","1600 Amphitheatre Parkway","Mountain View",CA,USA,94043-1351,1.98,909,0.99,1
